product_id,product_name,category,brand,price,cost,weight_kg,dimensions,in_stock,stock_quantity,supplier_id,launch_date
924,Monitored encompassing hierarchy Clothing,Clothing,BrandE,517.94,453.52,45.02,26x99x65,False,122,12,2023-02-24
925,Secured maximized access Electronics,Electronics,BrandE,871.81,313.69,4.54,91x56x80,True,577,3,2023-03-11
926,Face-to-face attitude-oriented archive Toys,Toys,BrandD,927.62,375.12,8.96,22x12x11,True,515,43,2022-08-30
927,Open-architected zero administration success Beauty,Beauty,BrandC,767.79,315.49,29.25,29x29x74,True,738,28,2024-01-04
928,Robust 4thgeneration initiative Electronics,Electronics,BrandC,936.51,449.75,42.78,26x65x95,True,186,37,2023-09-26
929,Grass-roots even-keeled task-force Clothing,Clothing,BrandD,507.84,401.12,29.02,41x85x26,True,622,29,2023-10-29
930,Devolved client-server challenge Clothing,Clothing,BrandE,470.03,52.03,49.67,78x30x32,True,759,28,2023-04-26
931,Centralized local open architecture Sports,Sports,BrandC,947.6,89.57,48.3,11x6x71,True,449,21,2024-05-12
932,Up-sized homogeneous artificial intelligence Home & Kitchen,Home & Kitchen,BrandD,469.69,56.16,6.15,69x27x62,False,189,22,2023-12-16
933,Innovative demand-driven methodology Automotive,Automotive,BrandB,601.26,182.18,3.97,43x30x5,False,308,36,2023-04-01
934,Upgradable 5thgeneration emulation Sports,Sports,BrandE,972.96,310.59,29.73,12x68x21,False,455,43,2022-10-26
935,Persevering bifurcated system engine Clothing,Clothing,BrandB,508.44,36.92,31.03,39x7x31,True,150,44,2023-05-21
936,Self-enabling optimal system engine Toys,Toys,BrandB,20.45,22.38,8.87,64x64x89,False,166,37,2024-07-03
937,Self-enabling system-worthy collaboration Electronics,Electronics,GenericBrand,821.73,94.72,40.81,32x59x91,True,785,38,2023-12-10
938,Multi-layered static matrix Clothing,Clothing,GenericBrand,164.95,344.63,1.5,25x66x94,False,131,30,2024-06-27
939,Cross-platform coherent flexibility Clothing,Clothing,BrandB,833.17,487.64,37.35,73x39x64,True,432,9,2025-04-03
940,Integrated responsive Internet solution Books,Books,BrandD,198.09,267.71,34.61,51x88x90,False,934,21,2023-05-19
941,Up-sized regional capacity Beauty,Beauty,GenericBrand,441.51,415.95,29.4,40x50x21,True,748,49,2022-10-04
942,Ameliorated multi-tasking knowledgebase Electronics,Electronics,GenericBrand,273.66,359.87,16.68,86x37x25,False,424,7,2024-07-30
943,Profit-focused human-resource challenge Clothing,Clothing,BrandD,210.72,244.42,41.28,36x97x92,False,702,17,2023-12-14
944,User-friendly leadingedge concept Beauty,Beauty,BrandA,851.01,438.47,41.29,52x60x47,True,435,38,2022-08-02
945,Integrated full-range success Home & Kitchen,Home & Kitchen,BrandD,37.56,464.21,0.47,81x48x57,True,231,45,2023-07-04
946,Distributed transitional process improvement Toys,Toys,GenericBrand,724.99,277.41,12.55,86x27x60,True,725,39,2024-07-03
947,Configurable systemic hub Clothing,Clothing,GenericBrand,382.18,185.02,33.24,63x44x58,True,274,32,2024-06-27
948,Fundamental needs-based portal Clothing,Clothing,BrandA,45.64,8.89,49.12,12x11x35,False,696,45,2024-01-26
949,Vision-oriented object-oriented installation Beauty,Beauty,BrandB,178.55,20.67,23.24,84x33x40,False,453,3,2024-02-23
950,Diverse systematic knowledge user Books,Books,BrandE,386.65,363.02,6.13,27x96x54,False,634,45,2022-06-20
951,Re-contextualized object-oriented matrices Electronics,Electronics,BrandB,494.69,126.83,4.56,47x52x50,False,232,8,2024-10-12
952,Switchable well-modulated interface Automotive,Automotive,BrandC,868.15,132.69,26.13,21x37x26,True,372,9,2023-04-24
953,Profit-focused leadingedge strategy Beauty,Beauty,BrandA,211.04,162.23,14.55,40x52x7,True,406,13,2023-10-08
954,Inverse zero administration projection Electronics,Electronics,BrandE,807.82,247.48,10.0,74x38x87,True,307,11,2025-03-09
955,Integrated incremental paradigm Beauty,Beauty,BrandB,588.58,266.44,7.2,28x51x23,True,252,19,2025-06-06
956,Vision-oriented client-server firmware Automotive,Automotive,BrandC,374.15,245.99,33.99,17x95x53,False,905,49,2025-02-04
957,Visionary stable intranet Books,Books,BrandE,820.12,99.66,2.38,43x30x11,True,372,5,2025-01-10
958,Team-oriented system-worthy artificial intelligence Books,Books,BrandD,62.85,367.28,14.95,59x44x11,True,452,49,2024-11-11
959,Digitized interactive focus group Sports,Sports,BrandD,610.57,339.01,30.88,81x6x8,False,394,3,2023-11-25
960,Organic grid-enabled data-warehouse Automotive,Automotive,BrandB,230.83,287.85,5.02,24x67x92,False,21,13,2024-03-19
961,Polarized full-range standardization Sports,Sports,BrandD,169.59,486.0,22.49,79x58x44,True,851,22,2022-07-10
962,Persistent maximized success Clothing,Clothing,GenericBrand,564.47,234.06,39.19,13x79x7,True,72,21,2022-10-19
963,Multi-layered regional help-desk Automotive,Automotive,BrandC,403.92,209.39,1.19,48x6x81,True,896,44,2023-12-10
964,Expanded composite software Clothing,Clothing,BrandB,975.68,469.08,26.27,58x25x16,True,419,26,2024-07-23
965,Intuitive local extranet Automotive,Automotive,BrandC,395.39,396.71,30.39,63x79x13,True,834,8,2024-04-16
966,Devolved 3rdgeneration Graphical User Interface Toys,Toys,BrandA,718.06,11.69,17.51,39x76x58,False,396,37,2023-04-16
967,Intuitive transitional knowledgebase Sports,Sports,BrandC,210.28,8.39,23.96,13x14x8,False,234,18,2023-08-06
968,Re-contextualized multi-state attitude Toys,Toys,BrandA,924.58,240.89,13.02,59x36x86,True,546,10,2024-01-09
969,Extended needs-based concept Automotive,Automotive,BrandA,752.52,290.68,12.71,58x79x54,True,481,40,2022-10-25
970,Progressive coherent matrices Sports,Sports,BrandD,56.66,386.67,31.88,40x98x52,False,462,49,2023-03-01
971,Enhanced multimedia core Automotive,Automotive,BrandC,565.83,404.26,37.73,44x86x41,False,946,16,2024-02-16
972,Future-proofed 24hour migration Books,Books,BrandE,278.46,13.28,42.77,7x92x11,True,923,46,2025-04-26
973,Customizable methodical initiative Clothing,Clothing,BrandA,632.08,304.55,10.62,30x31x83,True,11,22,2024-10-13
974,Future-proofed neutral hierarchy Toys,Toys,BrandA,508.27,129.88,21.67,9x80x89,False,800,2,2025-02-02
975,Stand-alone bifurcated Internet solution Automotive,Automotive,BrandD,238.87,17.27,19.26,97x9x100,True,784,41,2022-09-05
976,Exclusive zero administration infrastructure Books,Books,BrandC,446.13,162.57,24.03,100x61x63,False,753,24,2025-04-11
977,Upgradable value-added matrix Home & Kitchen,Home & Kitchen,BrandD,612.26,338.79,44.03,86x82x85,False,227,7,2024-02-08
978,Total actuating function Books,Books,BrandE,455.48,320.78,45.08,27x74x93,True,330,20,2023-12-17
979,Ergonomic coherent ability Electronics,Electronics,GenericBrand,696.03,107.9,11.9,60x27x6,True,305,15,2022-07-22
980,Grass-roots multi-state info-mediaries Sports,Sports,BrandB,479.21,169.63,26.89,35x92x27,True,778,28,2022-07-13
981,Integrated 24hour secured line Home & Kitchen,Home & Kitchen,GenericBrand,192.94,284.82,20.72,16x11x94,False,789,17,2024-01-01
982,De-engineered composite migration Automotive,Automotive,BrandA,364.0,404.37,2.88,55x15x89,False,832,13,2025-05-25
983,Focused global conglomeration Clothing,Clothing,BrandE,69.99,346.66,4.31,16x90x16,False,947,50,2022-12-06
984,Polarized eco-centric solution Toys,Toys,GenericBrand,887.98,467.3,42.49,20x97x29,False,854,18,2025-04-25
985,Stand-alone tangible architecture Electronics,Electronics,BrandC,469.14,183.33,49.12,43x27x44,True,726,4,2023-01-05
986,Triple-buffered directional functionalities Books,Books,GenericBrand,773.38,216.69,33.16,69x76x8,True,632,22,2025-03-04
987,Switchable intermediate challenge Electronics,Electronics,GenericBrand,222.72,459.65,2.71,77x43x49,True,552,39,2022-09-01
988,Intuitive multi-state workforce Sports,Sports,BrandC,905.05,32.32,34.71,17x21x71,True,256,3,2022-07-24
989,Organic 5thgeneration utilization Clothing,Clothing,BrandC,113.63,9.88,31.19,24x89x90,False,410,14,2024-10-07
990,User-centric even-keeled analyzer Books,Books,GenericBrand,989.04,248.49,47.62,13x89x49,True,927,25,2023-01-14
991,Customizable zero tolerance access Clothing,Clothing,GenericBrand,505.36,63.4,22.73,9x94x17,False,949,34,2024-11-21
992,Managed fault-tolerant capacity Beauty,Beauty,BrandE,953.71,481.41,30.71,63x28x16,False,68,11,2023-03-07
993,Automated explicit initiative Beauty,Beauty,BrandB,299.82,38.12,28.3,86x86x41,False,616,38,2024-07-21
994,Team-oriented web-enabled function Clothing,Clothing,BrandC,340.7,87.76,26.85,72x62x13,True,432,44,2025-05-24
995,Mandatory intermediate approach Books,Books,BrandE,342.74,96.36,45.2,90x63x69,True,930,23,2023-04-24
996,Centralized tertiary intranet Sports,Sports,GenericBrand,617.67,384.62,14.78,13x9x36,True,375,37,2024-05-23
997,Realigned methodical structure Sports,Sports,BrandE,776.7,359.92,39.99,18x66x46,True,596,19,2023-01-30
998,Visionary hybrid standardization Home & Kitchen,Home & Kitchen,BrandB,355.24,341.28,45.32,100x61x82,True,866,23,2025-03-17
999,Streamlined composite project Toys,Toys,BrandD,858.0,123.74,6.91,83x31x59,True,65,7,2024-04-04
1000,Phased needs-based analyzer Toys,Toys,BrandC,790.02,128.04,36.52,51x9x16,True,1000,30,2023-09-11
